-26,-59
-79,79
-39,-16
-97,-12
-38,66
39,-39
8,60
95,-90
9,-29
-6,-96
-17,-22
1,71
-98,-29
-7,97
-42,95
-49,-93
52,-5
13,-5
53,-66
-20,60
15,42
-61,-72
-13,96
-53,97
-16,20
-26,-46
-73,-33
91,18
-4,-74
-81,36
32,-38
59,-74
-83,12
61,24
-72,-57
57,-16
-39,39
-87,43
-73,-35
-95,3
-5,-50
-30,-58
-62,-91
-15,73
-70,46
76,-38
-6,15
-89,62
-78,-97
-70,-63
87,1
30,13
36,-15
-95,19
-27,44
-28,10
38,-52
-32,-83
-62,-24
1,87
-24,44
64,19
91,-23
95,-23
57,-57
-5,-74
-45,-78
-64,15
-72,-60
-91,-7
7,55
13,-62
-50,-10
-84,-42
-33,74
66,39
43,75
-15,-16
-10,-77
-67,-84
61,60
-51,96
-14,-15
-19,84
30,-98
9,-53
-65,-32
36,-90
-39,-21
27,29
-63,-52
-62,8
50,-5
-5,-70
85,-21
-45,-81
-73,21
-68,-5
56,39
-7,-12
-15,0
86,18
95,-9
46,32
-90,56
-18,80
73,5
29,0
-95,-30
-85,14
62,-61
38,-87
51,97
58,66
65,81
-63,-94
-49,27
-3,-73
2,71
-80,74
74,-45
-49,-75
-90,-68
38,-32
-21,-14
-30,-41
54,-11
51,9
-68,53
-43,-32
12,61
-34,65
55,-13
-13,-54
-39,-72
27,-68
35,75
47,-33
42,-7
24,-69
70,0
-91,21
88,-11
79,-42
70,23
-100,-67
2,-40
-81,52
59,-77
-78,-13
55,-8
-79,-22
17,-8
-16,93
-19,56
-38,76
76,-80
47,-35
-27,45
65,-54
95,36
-42,-100
-32,-32
-44,-12
-24,5
-43,-12
-31,79
34,61
98,55
-62,2
98,51
24,-85
98,-37
22,-74
-14,-29
-42,43
-28,-26
-58,-25
12,70
77,11
-23,7
-90,99
-76,-88
-43,15
-77,88
-76,-56
38,43
-77,14
81,-16
16,-38
40,97
-7,-21
-10,40
20,-92
78,11
-20,-83
-85,-8
-48,-9
28,-18
2,93
73,9
-1,-30
94,-60
-10,38
76,-48
-66,-80
-70,58
48,-34
-44,0
-32,21
45,-25
-88,2
7,15
-37,-44
-40,5
98,44
-68,63
-43,96
-69,98
-94,1
-95,-97
-38,39
48,-44
55,77
15,71
75,46
69,-29
38,-36
37,-84
-5,85
-8,14
99,75
13,82
-42,-68
-56,-45
-51,-5
-6,-16
51,-6
42,-94
33,-80
8,77
-9,39
2,16
-15,71
99,-69
-27,31
98,-58
15,26
-45,88
69,-58
0,30
51,-65
-85,44
-88,-60
11,-70
14,95
63,-74
-76,81
-39,99
-60,16
-92,-97
21,-51
90,-11
-8,-76
77,36
75,-75
51,-35
2,32
-51,-34
29,-61
-98,-13
-32,-58
72,-68
4,8
38,-95
-14,47
-68,33
-85,81
77,63
21,61
35,-29
-20,-29
-35,-94
53,-22
-97,86
22,-16
63,58
-12,92
82,94
-44,-87
-16,-95
-42,-44
50,89
-11,38
-44,19
-48,-83
11,-76
30,10
18,21
10,-95
64,-66
-26,89
-1,-84
64,33
-97,40
56,-72
35,42
-29,74
19,-79
4,-64
-61,10
5,10
8,48
-54,-82
-47,10
28,-79
-97,27
-33,-53
-29,94
-39,45
-85,-88
-100,-83
30,-1
66,-27
-66,-76
-26,0
99,37
-79,-94
67,48
61,77
-64,16
50,75
67,-63
0,-25
3,-76
-89,-86
-97,8
69,-62
13,8
-5,43
-65,14
-35,31
71,6
-51,78
0,-57
62,34
-37,-51
-30,10
-34,-98
85,-28
-5,59
47,-45
39,35
-40,49
-44,-70
-50,29
39,-31
-49,65
63,24
68,70
-25,-35
63,48
-31,15
63,-24
-62,89
-40,-59
-8,-32
-85,67
2,-74
6,3
-75,-7
-68,66
89,-99
71,-90
-22,-41
-38,-18
-43,68
25,-4
10,86
-51,17
96,7
12,-23
-56,-22
-94,-95
-93,67
91,-9
33,61
-48,7
29,-22
92,-65
40,51
-30,-11
91,10
-25,85
-96,54
41,-37
39,-93
-57,-46
27,-27
92,-3
-62,37
43,26
-63,75
-13,-13
49,-80
-34,63
7,-82
-24,-33
-24,-62
-20,13
-20,-82
94,28
17,-12
11,-69
40,-5
70,-73
-80,-71
-38,65
70,-59
88,28
-58,70
40,-18
-75,-24
-75,-27
72,70
12,-90
-94,46
98,-33
77,54
54,12
85,3
62,23
25,-95
-3,-42
47,85
-41,-43
-70,46
10,48
72,-14
-75,61
-99,46
36,17
-38,-45
47,52
-7,29
-87,89
-11,-36
-78,-3
44,-47
-17,-30
-53,8
-41,-1
0,27
-58,-49
-18,14
36,-11
-68,65
84,36
-88,41
0,47
59,41
-20,-74
-75,21
-34,-91
-9,20
31,-46
-68,-88
31,19
21,99
37,87
-34,66
-12,90
-5,-38
97,58
98,96
59,72
29,-92
99,-24
98,16
79,77
-100,70
14,2
87,4
-9,-41
-29,-23
62,73
33,14
30,37
-5,-70
94,58
45,-21
-21,-13
41,86
56,97
-58,-47
-27,-47
23,-47
-54,-61
1,69
-92,55
30,55
46,26
65,-60
97,96
-92,34
-97,17
84,-79
-15,94
-78,43
45,54
-1,40
-44,-90
43,-50
8,4
-2,28
4,9
14,-52
21,2
48,99
-81,-44
-73,95
3,-56
72,-50
59,-98
61,-44
87,42
63,-37
49,44
-94,28
54,42
55,40
46,5
-84,-18
14,96
40,-56
-27,79
-49,-8
52,-88
53,-36
-20,0
-88,-15
0,69
-52,68
62,-12
-56,-78
31,44
86,-19
-34,-98
37,-36
26,70
91,0
-48,80
93,-87
56,-57
73,-22
78,40
-38,-65
-100,88
56,-8
21,54
-15,40
38,72
12,67
82,-66
7,-93
43,43
-1,-18
-29,-88
24,-74
-18,-14
-81,-45
-3,6
89,-24
-61,-41
-67,68
-72,9
-31,-25
-87,53
-83,59
-30,-35
96,16
-5,-55
-84,52
-42,40
30,-81
87,0
-6,-19
76,-87
81,-24
75,2
-62,-65
-68,0
-6,-92
54,89
82,28
-91,10
8,-1
-11,-20
-6,70
15,77
-45,-18
-31,21
6,-30
50,79
48,77
29,-34
-18,-25
68,-69
3,-89
54,20
4,-61
-36,-75
7,80
-5,71
15,17
65,3
-37,48
-47,-49
-74,-26
42,-19
-14,18
45,12
-37,-17
-38,-95
80,-39
-35,80
-86,-100
20,-65
26,5
-69,73
-32,19
60,37
38,33
-28,-84
93,-5
-15,-55
-53,82
-73,61
-2,-82
73,15
12,38
-92,-16
75,-84
7,14
25,99
35,85
-19,30
-76,28
-33,37
-14,-53
-25,34
74,-31
-81,73
-39,-92
71,-2
18,-37
70,67
-3,6
-16,96
-34,6
-77,39
69,35
-64,74
-97,83
11,56
-21,65
-87,-25
9,-89
-28,-9
96,-26
67,91
-61,48
-33,90
-73,-33
54,76
-77,7
-93,-83
-37,-23
2,44
-60,9
-25,-22
79,11
-52,-68
-43,-15
58,-8
2,-93
-45,55
33,74
25,-59
-7,-62
23,-98
20,78
-72,90
59,36
-52,72
-8,-95
-8,87
89,81
-84,14
-70,-19
53,54
-4,65
-87,48
-6,-3
80,-72
14,33
-64,55
44,29
-15,-71
-3,-60
-90,-49
32,82
-78,-77
54,-7
17,30
-53,94
39,-80
57,-85
88,44
-38,-82
91,84
36,-82
-43,88
67,-7
-86,-41
-54,67
-40,12
24,-88
71,1
27,-96
-36,3
-14,-68
12,-92
-69,34
56,13
-67,96
-6,-64
62,-3
-43,-92
88,-49
90,-17
28,-40
38,-2
17,-42
-87,-70
89,49
61,-7
79,92
40,69
53,29
22,30
44,-5
-66,79
52,-21
25,-62
34,-79
-18,84
64,47
4,-7
-44,82
-90,-9
80,-14
-55,-18
83,42
-96,-31
-92,-3
-13,-30
-96,-95
1,-64
99,56
36,11
5,21
37,69
14,-69
-12,63
7,22
-55,11
31,-63
33,6
-39,58
-75,-45
51,-47
-100,-15
70,89
22,45
-97,69
-17,-58
91,73
15,-64
18,10
-26,-27
-44,86
54,-83
76,-42
