26,-58
-44,1
-38,-22
-40,-62
-45,25
41,-30
20,-7
60,-41
-40,-23
31,-46
-47,-68
-39,12
-35,-36
-1,-38
-32,78
19,-43
27,-30
-16,2
1,-66
75,-57
-21,-20
-53,-54
-19,48
61,83
-62,24
28,-68
9,-8
50,-13
-24,-27
21,29
35,-19
-17,-37
-51,48
-19,17
-97,-16
43,-14
-100,0
-10,-12
-14,39
-81,24
-4,48
3,1
-30,-63
23,-24
-80,-1
43,-66
-27,-19
-85,18
-53,-47
-33,-25
35,-2
16,-8
-6,-53
72,44
18,33
-11,-70
15,-17
41,35
-63,-46
81,5
-91,55
24,16
-31,-43
-2,-77
47,8
8,-66
8,-73
20,11
-26,-51
-59,-46
-46,33
-65,30
-50,-67
0,-90
-63,27
24,-62
-44,-13
10,-60
13,27
-35,-62
17,26
17,3
11,-16
-8,52
-50,-14
52,-85
-31,-56
44,-51
-39,-16
22,19
-91,46
45,47
-22,-3
27,-42
-13,26
-4,-41
39,-62
-47,43
3,1
-35,5
-9,9
41,-61
28,28
25,-13
-77,-74
40,37
45,9
-13,-19
1,-79
-61,-24
51,-67
-13,-82
53,63
14,-1
-9,-7
21,-81
-31,58
-29,-39
41,2
36,-22
21,-41
-1,-73
-36,-61
1,-13
-10,-3
-8,-17
52,-15
4,-30
-24,15
-68,7
56,-29
7,52
78,-25
19,-86
-3,-62
-25,70
0,-8
-2,25
-13,5
-14,-44
-23,0
4,28
66,10
93,-60
42,-79
-72,23
17,-1
12,96
87,-65
-66,-21
67,-35
-60,34
72,-3
67,57
-12,4
18,-17
65,-65
31,-46
37,5
9,-55
42,-8
-31,-16
-32,-21
20,-13
7,-4
-32,33
-2,-6
-48,72
82,3
-79,21
10,-4
14,-34
-8,39
27,12
20,23
51,16
19,-19
17,-13
36,28
52,-6
63,0
-12,-5
-68,14
-48,33
-25,14
-54,-34
33,-68
-54,57
49,8
-47,-58
49,16
2,-61
-42,8
13,-71
-2,-23
9,-27
22,-44
-2,33
7,21
36,7
-49,79
70,4
1,-87
-95,17
34,-21
-2,-53
9,0
-18,-45
2,8
36,44
-1,-21
-18,-46
12,-52
39,-64
18,48
51,-70
-82,23
-1,-2
21,-10
-3,9
-13,-12
-11,6
1,-68
42,32
-11,7
48,-37
-11,-61
-35,10
2,-68
-6,83
-30,11
34,32
11,35
-71,-66
-30,12
-59,5
15,-71
24,15
77,-66
-15,-78
-89,-5
43,-54
34,-9
24,-1
45,-54
-57,-2
55,-2
-12,39
-42,51
40,4
-38,-95
44,-46
-10,-1
-44,-81
9,-64
70,47
34,-35
-36,22
6,59
-46,-15
-29,-77
39,4
39,-1
-16,-86
66,-1
83,-18
71,-10
48,15
0,-38
-3,-48
-48,-36
16,30
-3,-15
13,4
27,-68
-51,-47
-7,-15
-49,-2
25,59
-100,13
6,20
-70,-72
56,-38
-27,-20
0,18
-6,23
62,93
35,-21
65,16
-23,-38
6,-24
-23,-23
86,34
-2,-46
23,52
-72,38
-27,-71
-62,9
57,37
95,-47
-34,-13
-1,62
-2,-97
61,-28
-41,21
60,-30
27,46
26,-25
-89,-34
0,-3
-80,-1
9,39
-15,41
-22,-25
-12,-9
-10,-25
5,10
26,-22
-14,32
4,48
-36,-27
12,-12
47,68
59,-40
2,-72
47,-39
55,-46
-20,-19
77,-35
-16,76
-62,-52
16,36
37,-14
40,-22
-21,-50
19,2
-9,19
-2,11
-6,-38
50,41
-93,-70
48,14
39,-3
-32,62
-21,-6
-30,21
-31,-99
5,5
-38,-39
52,33
-12,18
36,-57
91,-18
-82,-15
7,-35
-17,-18
58,-22
-22,20
86,-43
-10,50
-18,-1
-10,34
-51,22
69,-8
-41,36
-4,26
22,-33
-18,41
73,7
-41,5
-38,32
-33,-25
-40,-46
54,-59
-30,46
-30,42
43,73
46,10
5,38
-59,20
20,-1
-11,-86
3,-54
49,-53
-20,59
-19,-30
-27,-5
14,-59
-74,1
-1,-31
60,62
-91,22
7,-22
-39,18
27,55
98,-6
-51,-41
-11,-70
30,-41
33,21
24,7
52,-39
-19,27
7,16
70,-60
36,49
20,-92
-46,-14
-12,9
-37,23
8,25
25,12
30,5
30,-54
18,11
47,-17
-80,-40
-1,85
0,-58
37,2
52,78
-33,17
-31,-2
-5,16
83,-7
-40,33
-27,87
60,-40
4,46
-39,7
31,-87
-21,23
33,-26
53,-7
59,11
-72,-50
1,5
-38,-52
62,-8
0,-21
-15,-3
-34,47
-21,-77
63,30
0,72
-20,62
-55,17
-63,-20
22,3
-33,28
1,51
-84,19
-24,56
-48,-38
0,5
13,57
-11,10
-20,23
-74,-10
-5,-30
-34,-36
-36,-83
-14,-12
-1,4
54,-28
-70,-4
4,-10
37,-3
28,30
13,-24
-55,73
0,73
44,-30
-25,-25
57,-19
25,69
-29,-33
38,-3
50,16
57,42
14,-33
3,36
-35,0
-77,8
-29,-15
66,15
-55,40
-7,71
-19,-53
4,-1
48,-54
-54,39
-6,52
26,27
-46,-49
8,-23
11,-68
-2,-43
12,13
-28,-28
24,44
15,-27
17,28
30,4
-9,-21
-40,34
28,-20
54,29
-17,16
38,-17
37,-39
11,-36
-46,32
8,-16
-7,-3
36,40
6,1
29,2
24,-4
18,-23
34,7
-80,-9
73,11
-23,-20
-2,63
36,62
68,-1
4,37
-67,28
-8,7
-13,-27
0,-9
-22,12
61,15
28,-3
19,-61
-39,29
-12,-27
-11,-15
52,32
-12,-63
-24,-18
-60,26
21,3
22,-2
42,13
-28,-7
-20,-76
25,-98
54,34
63,64
-40,40
-9,-34
29,-32
38,1
68,-13
-17,-65
-6,69
26,24
12,36
-3,-7
-17,-8
7,12
0,-39
40,23
75,86
