41,-65
-94,62
-74,25
-63,-31
-29,69
31,-6
14,35
70,-68
-25,-65
-44,-93
8,-31
13,20
-34,-20
23,59
14,56
-31,-100
71,-32
53,7
-22,-56
63,-19
11,10
-100,-63
26,82
-10,50
-74,-10
-57,-55
-33,-40
35,27
-23,-59
-54,-5
21,-21
70,-36
-79,58
3,-8
-77,-70
43,8
-66,19
-21,51
-16,22
-96,-3
-45,-12
33,-55
-57,-78
-19,19
-81,44
58,-67
-32,-2
-48,54
-69,-77
23,7
33,86
18,49
28,15
40,36
24,71
-39,-36
22,-56
68,-43
-36,-52
12,49
-84,88
0,-17
18,-57
84,-61
90,48
5,-28
-64,-94
-39,-24
-61,-33
-61,-31
59,5
14,-79
-89,-9
10,-75
-19,55
56,7
-8,85
0,-32
-1,-66
-61,-94
41,86
-48,45
-25,-66
34,58
-24,-54
1,4
-24,-19
48,-96
-45,-8
73,23
-26,17
4,78
-54,15
-35,-25
32,-27
-69,-91
4,-19
-86,93
26,-22
1,18
-55,6
30,-37
65,0
-21,-21
-82,-11
-28,91
26,11
43,-3
-47,-68
-75,-27
25,-74
11,-87
35,54
54,9
41,98
5,-55
-71,19
-56,-91
11,-37
-67,82
57,-31
-33,-83
-97,-86
11,-35
-39,48
38,-23
6,-1
19,12
-46,38
-19,-32
27,51
52,36
54,-65
27,-75
-29,-43
51,0
10,33
36,0
3,21
17,-46
38,-51
-3,41
82,4
96,-81
88,-5
-80,-33
48,-8
-87,71
84,-100
-95,1
64,-38
-69,-12
49,-24
43,85
-89,77
20,27
84,-58
36,-68
-18,23
25,-93
31,13
-40,-51
-44,21
-20,6
-26,65
-14,46
31,50
8,25
55,1
-81,-53
76,6
-42,-44
22,39
82,-16
13,-29
33,87
-81,-43
-53,-17
63,34
-1,-17
38,-52
-21,94
-71,-64
-85,62
-27,61
-56,-95
51,-22
-87,36
37,-24
-3,-45
70,78
34,-54
-61,56
10,-62
19,-39
8,-94
20,-22
-90,47
-12,-77
3,81
53,84
46,16
86,-100
-54,2
88,-62
-61,-50
-31,43
-64,-48
-16,15
-13,33
-29,-31
-33,-40
-15,-34
-5,-54
5,-8
96,-48
-37,56
-54,50
-87,25
-21,-27
-17,-57
-69,74
17,-50
41,82
-24,99
95,3
56,-31
17,19
7,-51
-7,89
-42,63
66,74
-18,61
-56,-84
-49,49
-26,33
15,-34
6,0
55,-74
7,-35
-15,18
20,36
24,-33
-9,92
40,-15
-50,2
95,-21
39,47
-47,80
81,-57
60,-29
20,-83
-36,63
-35,-37
-18,-59
29,95
99,-39
-99,81
-72,53
-75,6
-82,-55
-20,-10
71,18
29,-83
70,-56
47,-23
94,8
17,42
64,4
20,-43
-94,-4
9,34
36,5
13,6
53,-29
-37,41
16,-31
-80,69
2,87
-3,65
-44,57
0,-23
9,-93
30,-24
-64,43
-16,-45
97,77
9,45
98,86
-24,-37
-52,7
20,-25
49,86
8,15
-2,-61
-88,-90
5,-90
-9,28
63,-8
11,-88
59,-54
-68,78
11,-78
94,-35
-41,41
70,-78
24,52
-7,45
48,-47
2,-76
-71,0
49,18
31,94
-7,-25
-39,-5
15,-18
-52,48
-35,-14
-10,69
-15,43
-80,-49
-72,-95
42,-25
68,31
-61,-57
2,-15
36,57
-26,-81
85,19
34,85
-70,2
54,62
46,-96
-42,-49
-18,-89
-60,-59
-29,34
40,-41
87,-20
-30,10
-61,-48
11,-3
94,27
-52,83
2,-25
13,52
-76,-94
-3,29
-28,-77
67,70
22,-5
67,40
73,10
-60,-9
13,-53
-90,-39
73,-34
-25,12
55,-5
92,81
-18,-67
59,82
-63,56
90,2
-94,30
-75,-6
-3,-61
-37,48
10,-44
15,-4
9,10
59,37
16,-98
31,-61
-45,20
-79,5
49,67
19,-3
-51,2
-83,0
64,43
86,-73
16,-91
-3,-74
-86,13
94,-63
-24,77
21,20
-60,41
59,-74
90,98
-43,41
46,25
-97,88
-13,34
74,-46
-5,-83
-84,-36
46,-27
85,48
-31,43
64,10
-96,70
-18,18
59,-55
30,75
-17,-55
-1,-37
-13,19
33,24
-1,-83
96,62
9,-8
78,-76
84,17
50,-67
-87,-81
-43,45
69,-80
98,-25
-93,23
-1,-12
-68,-50
-89,-12
99,44
-35,6
-47,58
99,-39
39,71
22,1
69,-69
6,28
57,-64
12,-12
75,46
-94,-48
-21,30
36,37
92,13
-43,-9
-88,34
46,55
-39,-94
68,47
-2,86
-48,78
-59,-19
-32,-82
84,-51
-35,1
-91,48
-45,-38
-22,98
-39,8
-52,48
-21,70
-77,7
27,-5
-90,35
-9,17
-17,15
-35,-67
-41,17
-7,-59
53,1
-14,-34
-53,-41
-16,16
92,39
20,29
-41,-9
-13,77
-6,-86
72,46
81,89
4,97
31,-31
58,32
37,13
74,79
-94,8
20,4
63,-42
-63,-17
-36,-55
40,82
-17,21
22,53
5,-69
71,7
31,-94
-28,9
44,56
98,83
-63,-87
29,-51
16,-74
-69,-91
-35,66
-98,44
8,57
-5,37
91,16
62,87
-33,47
-51,43
21,-77
23,94
-35,27
22,40
-5,12
-6,-80
0,-24
16,-43
-37,58
11,-2
-12,-46
29,-46
43,55
-12,-33
9,96
-56,-18
80,-56
91,-87
58,-77
73,96
20,-65
33,64
-77,59
55,14
73,22
50,5
-41,36
90,37
42,-26
-21,48
-74,-60
-38,-75
46,-30
-34,33
-67,-26
17,59
-65,95
66,11
-26,-16
-33,91
-30,-14
-52,-76
25,-69
38,55
95,40
-27,81
53,-91
55,-100
74,4
99,7
-83,-59
-60,83
41,4
-14,21
25,7
-8,41
83,47
88,-39
19,-29
83,44
36,-11
-33,-54
-14,-90
2,-10
-46,-57
6,51
42,-36
-48,28
-47,98
-93,27
1,-62
-93,87
-30,83
-54,-46
89,-11
-29,-79
15,68
-90,22
-60,-97
-33,-35
78,-10
98,-61
92,36
23,87
-38,25
-51,-2
13,-60
95,4
45,9
-80,-8
-77,1
-7,-4
-17,54
-28,72
-39,-46
-59,-25
-2,36
56,2
6,71
-7,-39
-55,-41
99,-49
6,-57
7,76
-83,-56
-98,-67
-8,75
-50,67
44,-24
45,25
-73,59
-73,-94
-30,-74
64,22
-41,65
52,-28
-10,-4
-78,-93
21,-18
-64,94
-68,-60
53,-66
28,-8
-67,35
-17,31
21,16
54,42
-18,-88
81,18
-74,-12
-32,79
-34,46
-61,-13
38,4
-67,9
-69,-22
77,-55
-9,25
71,81
96,41
-5,1
-32,13
-59,1
89,-61
2,45
63,-64
-50,9
34,-46
10,21
97,47
84,52
-61,42
79,84
24,38
-24,19
56,68
-100,0
-46,94
13,22
-8,32
-65,-42
-21,-99
-50,-85
36,34
69,48
-50,-39
-47,27
-75,-29
86,33
-66,20
-62,-81
-23,-59
-44,22
-4,-52
-7,10
9,18
-75,-96
2,62
41,17
17,-44
-99,98
57,54
59,-55
58,-79
16,-59
-41,12
-97,2
-22,22
-30,95
-18,-45
-27,46
3,91
-57,-61
-5,31
69,-10
-4,32
-24,45
57,3
86,-82
-16,18
-96,-45
49,-2
-3,-37
45,-18
-52,-66
30,84
-100,-2
28,-6
67,55
-34,36
32,-82
-1,-91
49,36
50,-85
75,77
99,-100
4,83
19,-13
-55,-29
-72,36
26,-1
64,-54
70,-10
5,-76
-32,-36
-20,10
-41,-51
-47,65
44,-3
-20,70
36,-100
36,9
-21,-58
21,-41
96,49
79,39
54,23
47,-41
-56,-56
80,79
49,38
38,15
48,60
51,-24
68,-16
23,46
-28,49
78,-99
-9,-13
20,-79
-47,66
78,64
-84,-55
-48,93
-90,-75
89,-16
-68,10
72,-14
-48,-67
-44,63
-5,-66
-79,-61
14,-30
92,76
56,7
-4,2
2,70
24,-96
-4,37
-30,-5
8,-14
14,-30
40,-4
-30,39
-56,-40
21,16
-8,-13
28,75
30,73
-40,64
-41,-60
53,51
-18,-65
82,-11
-78,-38
-88,59
-13,-73
13,-38
34,-47
51,80
60,67
40,-48
11,-36
-72,9
95,-85
-42,35
-40,-16
-27,67
-96,22
30,47
-49,50
-6,-2
9,5
64,-68
-66,5
-43,-21
2,52
-47,10
-54,-20
-68,22
10,55
-46,7
-50,-46
-9,-7
-67,15
5,3
36,7
17,1
28,-29
-90,-49
7,25
-100,-69
86,69
-62,58
-54,-57
28,3
50,60
-56,-68
-26,-98
44,-47
-64,49
-33,22
81,63
-81,32
33,26
23,20
-44,-23
-87,-98
-32,-88
78,-35
60,-5
94,88
57,-52
-33,20
85,72
-16,86
96,-53
38,62
-21,66
-53,-11
-23,26
20,0
69,52
7,-74
9,1
64,41
-81,-71
69,25
-23,-14
-77,91
33,-23
2,82
16,94
-30,64
42,85
12,63
14,6
7,66
-6,95
18,90
-39,98
94,34
-25,-20
-55,11
14,28
-25,5
99,-52
55,74
4,20
-84,-24
-12,61
78,26
-56,-8
-76,-16
-6,-49
10,35
-34,72
-7,-91
20,-82
81,-88
-3,-12
-32,41
-27,36
-15,1
