-89, -43
51, -15
-31, -4
25, 19
-94, 65
91, 73
-62, -47
-41, 20
-5, -80
10, 37
-96, 12
-100, 99
-40, 46
89, 45
76, 21
83, -37
-73, 5
-59, -100
-46, -99
74, -40
72, -10
-48, -99
-67, 38
-35, -88
-26, 27
-55, -59
-15, 42
-86, 71
-90, -23
-47, -93
-56, -56
92, -73
-81, 36
-47, -10
-61, -22
86, -3
4, 17
90, -56
-84, -13
-85, -26
-5, -98
-41, -25
-25, 94
59, -68
33, 5
-24, -69
7, -35
-91, -68
-41, -58
-35, -7
65, 22
-5, -13
-41, 85
-42, 33
86, -78
41, -74
56, 6
-69, 56
-47, 1
-74, -6
-50, 18
13, 88
11, 16
-41, -16
20, -9
-21, -60
59, -18
-93, -75
-33, 99
35, -26
39, 30
46, 75
-67, 14
71, -33
76, -56
-92, -15
-32, 96
-35, 95
78, 63
-98, 23
75, 90
-87, 71
-81, 69
35, 26
-50, 67
-87, 68
17, -46
19, -17
-56, -62
-48, 96
-20, 95
21, 78
44, 64
37, -57
-71, 46
69, -9
-22, 24
4, -52
-28, 81
7, -50
-77, 99
76, -27
-10, 52
38, -42
83, -26
13, -79
92, 66
50, 17
-52, -99
4, 31
67, 3
-41, -55
59, 51
14, 47
71, 48
22, -91
-95, -73
-24, -40
-93, -10
-43, 60
-19, -2
79, -78
-6, 61
-52, 70
2, -74
3, 95
4, 16
-52, 88
88, -64
39, 6
95, 89
27, 67
-14, -100
-58, 46
-24, -22
-63, 47
-85, -38
-32, -36
-81, 22
-43, 40
58, -78
-33, 58
-4, -66
41, -36
28, -53
41, 41
29, -94
95, 30
46, 27
-98, -89
22, -65
-28, -31
89, -21
-50, -76
-7, -11
-74, 13
20, 36
-62, 15
-33, 0
-27, -35
-15, -38
-97, 99
12, 60
-43, -19
-47, 13
-88, 89
6, 34
