66, -63
-84, -45
-83, 62
40, 39
-63, 10
29, -60
-66, 56
4, -84
42, -94
38, 1
-10, 17
23, -19
-42, -18
-55, -78
17, -67
-85, -67
-62, 67
40, 23
-87, 50
67, -47
-58, -97
-90, 63
57, -47
78, -15
46, -44
32, -48
-28, 87
-72, 51
-50, -66
38, -29
39, 30
79, -20
41, 69
39, 97
-31, -27
-37, -1
74, 71
-90, 71
-85, -39
87, 15
21, 5
-81, -51
-81, 61
-59, -36
-23, -49
-41, -76
-29, 81
45, -82
94, -49
-77, -24
25, 64
-100, 38
87, 81
-19, 36
66, 16
-21, -10
13, 79
-52, 29
-6, 74
-43, -85
-54, 17
19, -21
44, -95
-13, -85
5, -75
-22, -25
-53, -81
-84, -33
70, -6
47, -81
41, 70
-40, -94
-54, 5
-71, -54
-90, 54
-59, -37
-58, 27
-83, -28
-69, -51
-92, 77
4, 78
-86, 2
13, 91
-24, -89
-79, -38
-70, -65
-89, 99
-75, -94
89, -48
-13, -62
-71, 44
-89, 67
73, 49
-44, -78
74, -60
-34, 29
-21, -14
-82, -62
-97, -27
-53, 87
-96, -62
92, -26
-17, 55
36, -47
-3, 6
48, 3
-46, 34
83, -17
-90, 4
-29, 70
7, 49
-98, -16
65, 46
-88, 78
-27, 73
-75, -12
-30, 34
-23, -10
-82, -18
-93, -20
-57, -10
62, -79
-35, -24
-22, 31
-5, 7
84, -18
12, -47
25, 4
10, -87
-61, -96
-75, 46
-31, -14
21, -67
-97, 97
-26, -51
-69, 21
-41, 94
-77, 48
25, 90
-20, 27
24, -46
39, 52
59, -98
-77, -86
27, -100
42, 92
-39, -100
73, -20
-57, 79
64, 47
-38, -86
-87, -27
-44, 35
-72, 94
14, 97
-63, 39
-62, 5
-79, -33
-7, -10
8, 82
-52, -95
95, -77
81, 74
-28, 51
-78, 57
51, -69
15, 94
-31, -45
94, -61
-58, 76
30, 98
-27, -41
70, -98
-10, -61
-47, -54
-92, -70
-66, -23
56, -55
-67, 85
-4, 67
-59, -63
-23, -78
-69, 30
-39, -96
57, 36
-76, 37
4, -70
53, 0
91, 64
-2, -25
-66, -31
-4, 16
-72, -68
19, -71
-10, -59
68, 58
-2, -88
-4, 16
59, -38
-19, 38
-43, 23
-92, 43
-20, -80
34, -71
48, -18
-91, 25
-77, 20
19, 5
-67, 64
18, 88
-92, -81
-67, -62
41, 38
-90, 94
-30, -48
-48, -30
-47, 98
46, -65
10, -38
13, -83
-40, 6
75, 50
-82, 76
20, 86
-56, -98
15, 49
66, 18
-48, 56
-90, 67
-36, -95
-84, 1
-58, 50
-98, 27
-56, 74
45, 83
-75, -90
-29, -78
79, 81
-59, -3
