-87, -41
19, -37
-20, -30
29, 40
-61, 50
88, 85
-75, -61
-82, 15
4, -64
-8, 23
-91, -1
-59, 98
-41, 1
63, 64
76, 12
74, -45
-98, 6
-45, -93
-38, -71
59, -47
63, -34
-42, -84
-77, 18
-62, -92
-24, 21
-85, -72
-29, 63
-81, 45
-85, -44
-55, -96
-58, -55
80, -61
-99, 54
-23, -4
-80, -20
20, 25
-27, 3
93, -51
-97, -7
-72, -19
-26, -100
-89, 1
-7, 95
52, -73
42, 1
-46, -78
25, 0
-82, -39
-16, -54
-35, -4
93, 31
-27, -40
-73, 79
-9, 30
82, -74
30, -53
66, -14
-70, 67
-24, 8
-76, 50
-35, 19
-3, 95
23, -8
-31, 21
26, -27
-20, -57
60, -22
-93, -93
-19, 91
18, 7
70, 21
67, 92
-57, 7
93, -13
93, -62
-97, -6
-54, 77
-6, 91
79, 62
-82, 1
70, 87
-65, 66
-74, 63
38, -7
-81, 45
-96, 76
31, -38
3, -24
-35, -53
-62, 81
-4, 89
40, 89
37, 76
26, -37
-52, 32
73, 19
-22, 10
-23, -65
-67, 81
9, -56
-87, 77
55, -32
-23, 90
3, -62
-68, 73
3, -90
55, 45
15, 29
-71, -79
-13, 34
79, -3
-56, -31
22, 41
32, 45
76, 33
26, -95
-63, -81
-29, -56
-90, -36
-53, 81
6, 37
94, -85
1, 61
-50, 57
-6, -81
-8, 84
24, 16
-44, 95
92, -51
10, 21
90, 75
30, 68
-6, -92
-74, 57
-47, -54
-96, 67
-95, -51
2, -36
-87, 8
-74, 72
52, -74
-20, 57
-11, -81
41, -73
6, -48
64, 59
35, -90
95, 34
49, 24
-92, -71
43, -77
-10, -18
66, -28
-64, -47
16, -11
-98, 8
21, 43
-54, -2
-42, 13
-28, -13
-46, -65
-97, 76
11, 38
-32, 8
-37, -3
