-31, -5
-49, -41
37, 77
71, -50
85, -51
-53, 96
53, -99
-8, -1
51, 76
-67, 51
-31, 33
-56, 20
-16, 9
-2, -25
-62, 8
-26, -58
-6, 57
-59, -99
-88, -85
-82, -28
47, 82
47, -15
21, 47
36, 63
22, -83
-63, 71
44, -50
8, 51
-59, -56
-28, 91
42, -90
-77, 58
6, -23
34, -96
-15, 18
64, -29
-50, 35
-9, -69
-100, 22
36, -79
75, 93
57, -13
19, -8
-46, 17
-78, 90
94, 57
4, -92
-43, 0
93, 69
-8, 70
-26, -31
-80, -54
7, -5
9, -68
68, 36
20, -74
6, 35
-48, 96
2, -10
-100, 62
35, 33
69, -97
-61, -4
-8, -89
63, 4
-82, -95
41, 30
-54, 88
35, -17
-56, -15
-59, 43
86, 46
-35, 23
-88, 98
-76, -98
-90, -19
74, -45
-73, 4
-53, 29
-42, 68
-55, -43
-89, -39
-72, -10
-73, 60
-97, -15
-45, 26
-62, -56
4, -51
-30, -10
-6, -83
42, 88
1, -13
-38, 4
-33, -3
9, -69
55, 45
-49, -3
-73, -19
