69, -40
-70, -32
-93, 91
35, 17
-63, 26
50, -79
-63, 53
-5, -92
66, -31
57, 11
-21, 50
53, -26
-72, -40
-57, -88
9, -50
-94, -60
-63, 80
19, 48
-59, 33
37, -75
-28, -94
-69, 77
38, -6
58, -32
31, -59
87, -97
0, 34
-100, -1
-47, -83
31, -31
62, 0
50, -27
52, 8
37, 68
44, -23
-20, 8
85, 68
-100, 89
-78, -31
-33, -72
-13, 19
-91, -35
-95, 75
-88, -26
5, -61
-78, -67
17, 64
14, -63
64, -40
-24, -30
94, 45
-84, 15
72, 89
-18, 4
76, 54
-55, -30
8, 54
-42, 45
-2, 41
-22, -61
-54, -11
2, -55
80, -72
-7, -44
-8, -96
71, -31
-54, -95
-80, 16
68, -56
55, -72
27, 97
-49, -74
-10, -59
-96, -45
-39, 29
-84, -79
-31, 48
-83, -49
-64, 25
-88, 90
23, 84
-96, 32
31, 37
32, -81
-46, -11
-77, -81
-57, 99
-90, -80
22, -95
-11, -71
-57, 97
-100, 74
13, 14
-47, -77
89, -60
-32, 15
-39, -34
-72, -63
-30, -28
-46, 74
-82, -94
19, -33
-67, 18
87, -39
-29, 48
21, 39
-56, 65
85, -13
-99, 27
4, 34
-13, 66
-99, 40
42, 30
-83, 71
29, 76
-89, -2
-65, -2
-16, -5
-98, -23
-52, -26
-84, -6
92, -91
-62, -27
21, 90
-33, 49
92, -52
-3, -89
-1, -10
12, -55
-30, -90
-28, 80
-19, 10
19, -49
-88, 95
2, -49
-20, -25
-69, 89
-21, 22
90, 59
-33, 22
64, -73
13, 29
21, -84
-45, -61
5, -68
15, 92
-92, -99
23, -31
-54, 55
1, 38
-14, -56
-97, -21
-76, 58
-50, 68
-28, 61
-71, 59
-83, -19
-82, -51
-24, -40
20, 74
-18, -62
79, -100
87, 39
-39, 33
-76, 44
22, -72
77, 45
9, -28
62, 15
-73, 95
13, 74
-88, 0
88, -69
-31, -36
-77, -73
-4, -16
-37, -27
84, -37
-91, 82
10, 67
-41, -37
-72, -68
-74, 32
-67, -57
47, 22
-55, 47
4, -95
54, 7
77, 33
-12, -53
-39, -98
-42, -12
-98, -94
9, -99
26, -36
73, 10
38, -43
11, 10
79, -72
-40, 28
-37, 25
-67, -16
-33, -70
40, -50
57, -11
-69, 23
82, 9
22, 36
-82, 64
-36, 85
-75, -53
-97, -53
80, 18
-44, 54
-80, -24
-44, 6
-74, 68
3, -88
-31, -16
-1, -67
-75, 2
76, 59
-44, 57
-10, 96
-27, -69
-28, 42
80, 23
-45, 95
-33, 88
39, -46
-43, 1
-15, 11
-68, -4
-93, 91
57, 60
-97, -29
50, -63
82, 69
-62, -48
-91, 22
47, 15
20, 60
