-49, 10
-2, -63
-34, 79
99, -84
46, -72
30, 81
-77, 88
30, -50
-72, 41
-92, 51
-44, 25
24, -17
10, 13
12, 74
18, 20
98, 63
36, 89
72, -80
-93, -13
43, -39
-53, -2
81, -20
-51, 34
-69, -4
-89, -77
71, 45
40, -42
84, 79
-37, -97
-29, 36
-82, -57
-85, 49
-8, 94
-91, -36
4, -42
-9, -24
28, -100
-60, -22
90, -46
-8, -45
-14, 30
-78, 72
-23, 27
-23, 95
27, -71
-63, -76
21, -94
-88, -57
-23, -78
-50, 91
69, -41
-57, 22
45, -26
-85, -78
76, -82
61, 54
19, 58
-60, -26
-43, 67
-82, 17
13, 25
-99, 63
-36, -73
78, -93
-83, -1
-42, 8
-80, -91
-83, 73
-9, 2
-92, 43
-14, -46
18, 51
-2, 23
40, -15
39, 83
