-6, 32
-42, -25
16, 55
74, 20
-18, -75
-57, 6
-40, 8
-40, 13
3, 8
-5, 54
-85, 12
-22, 33
-35, -31
36, -45
50, 52
-9, -2
-76, 20
11, 31
-40, 22
-17, -8
-23, 21
-37, 58
-26, -7
-47, -48
-5, 25
10, 11
-22, 0
-17, 3
40, -86
47, -23
-3, 2
-26, 19
-52, -40
-30, 7
16, -5
19, 90
14, 10
-1, 29
78, -35
26, -22
-60, 53
26, -16
49, -21
-14, -28
-13, -14
-3, 15
-46, -35
-33, 37
32, 2
1, -52
-25, 4
23, -63
78, 57
21, -42
-35, -77
-52, -27
55, -13
7, -30
29, -45
11, -66
-87, -14
-2, 34
20, -41
30, -63
-18, -17
49, 33
9, 9
24, 34
16, -57
24, 7
47, 9
13, -18
20, -36
17, -11
-27, 14
-46, 5
46, 53
6, -24
98, -51
-2, -40
-27, 4
-49, 3
10, 61
12, 50
47, 3
71, 24
-18, -27
48, 21
-44, -19
-37, 15
-40, -4
35, -38
-45, 12
36, 44
55, 19
1, -42
4, 77
-57, -32
36, -58
12, 45
32, -41
-18, -26
37, 19
-13, 9
-31, 19
-8, -41
74, 5
-30, -24
-4, -15
13, -9
-7, 50
82, -37
35, 6
-10, 17
34, 10
27, 24
-8, -24
44, 35
20, -11
40, -20
10, 4
-32, -42
11, 4
-40, -8
-28, 10
-57, -53
-54, 7
19, 16
-16, 20
-13, -4
-28, 19
14, 42
-48, 45
-26, -76
-27, -65
43, -28
27, 28
-20, 7
48, 56
-13, -24
-8, 1
18, -5
-60, -17
-21, -6
-10, -44
-24, -7
6, 46
-24, 16
14, -5
22, -34
-23, 13
-24, -61
-69, -26
-38, 22
55, 12
0, 20
15, -60
73, -28
-32, 55
47, -6
10, 8
54, -2
13, 16
-32, -16
-27, 3
-2, -10
-13, -47
1, -20
13, 32
-78, 44
98, -59
-3, 61
-43, -54
-15, 38
-3, 2
30, -44
31, 0
47, -70
5, -6
39, 23
-14, -42
-18, -48
-18, -49
-9, 39
26, -38
31, 68
-2, -47
58, -44
-37, 17
-30, 14
-6, 7
8, 21
-5, 7
-60, -83
-6, -21
24, -14
35, -80
12, 27
-19, 39
-4, -40
-52, 36
15, -21
-19, -25
6, 55
-30, 7
-19, -14
44, -1
8, 11
-32, 0
19, 28
-35, -4
-27, -1
18, -25
-21, -17
45, 23
31, 60
27, 7
7, -12
-46, -59
1, 16
30, -19
65, 0
-7, 16
-16, 57
-25, 9
-2, 72
32, 4
-7, 44
21, -61
-37, 8
-14, -20
-45, 99
-30, -1
-51, 5
-75, 11
50, 15
-6, 26
47, 16
51, 19
32, 24
-10, 3
-1, -7
6, 47
25, -18
9, 51
-25, -4
59, 6
3, -37
-6, -22
-10, -22
38, -28
14, -19
-19, 6
8, 20
67, -24
-36, 23
-26, 13
-20, -5
3, -45
9, -23
73, -41
34, -48
12, 22
8, 42
8, 67
-12, 24
-10, 21
-3, 39
-3, -35
-52, -91
30, -25
3, 32
-26, -19
6, -15
5, 3
45, -6
-15, 14
-37, -23
42, -14
8, -5
-25, -12
-15, 23
-32, 10
56, 4
29, 47
22, -17
-28, 42
-59, -23
29, 40
-28, -28
60, -27
-51, -12
16, 42
26, -4
-26, 44
-2, 35
14, -57
19, -9
7, 18
-12, 63
42, 70
-34, 52
-17, 1
-47, -6
12, -7
-23, 30
44, -17
-3, 39
20, 48
-1, -4
-21, 86
-30, 13
33, 60
-14, -30
-1, 7
72, 27
-20, -7
13, 3
-51, -9
86, 3
-61, 11
42, -27
-8, -12
-88, -12
51, -23
34, 76
3, 18
-6, -41
-30, -9
-30, -36
15, -16
11, -42
45, -23
63, 12
-4, -25
74, 9
-7, 27
-75, 29
41, -26
-13, 23
-34, 2
-7, 60
1, 37
-25, 1
78, 5
69, -3
21, 56
15, 28
-9, 40
-48, -32
3, 48
33, 36
-4, 28
-63, -7
-39, 14
67, -39
10, 0
-17, -15
40, 33
35, -4
-58, 91
-6, 4
19, 40
10, -4
-78, 58
21, -13
65, -26
20, -54
-1, -53
-96, 38
33, -15
5, -54
-20, -19
6, -1
34, -12
1, -51
61, -21
12, 11
-13, 19
34, 62
-27, 2
-2, -22
10, -6
12, 2
-19, 1
-72, 42
-3, 72
-1, 13
-23, 12
-19, 24
-54, 15
7, -35
-17, -36
46, -35
22, -14
17, 3
13, 82
-4, -43
9, 14
