-62, -15
-17, -19
43, 58
-40, -94
-63, 21
28, 28
14, 78
-14, -2
2, 90
-63, 21
-55, 36
-44, -67
-71, 62
-17, 49
71, -34
10, 2
42, 76
45, -66
-42, -40
52, -43
-47, 19
94, -89
-87, 45
-34, 44
-42, -46
89, 85
5, -83
32, 98
-24, -74
1, -62
-75, -89
-89, -30
15, 32
-100, 27
-79, -20
9, -93
18, -99
-73, -11
80, -95
73, -99
87, 73
6, 46
29, 48
41, 85
35, 46
-47, -32
-62, -45
-83, -24
-83, -42
-11, 45
-45, -45
-98, -60
25, -36
13, -50
71, 19
77, -46
85, 69
-12, 19
-98, 86
-74, -31
-17, 26
-89, -19
-97, -68
60, -44
78, -37
-94, -8
-91, 97
-60, 72
60, -56
-16, 29
-38, -2
-29, -94
44, 14
10, 97
32, 72
-62, -85
-3, -53
-65, 23
-3, 78
-68, 70
1, 66
-62, 57
