-2	-54
-19	-10
-9	-4
-76	-155
-166	-181
-135	-121
14	-33
-41	-103
16	44
13	-47
40	-55
93	-44
-22	-36
14	32
94	-123
163	-21
45	-116
-11	-34
75	19
85	-118
-46	-39
182	-181
-130	-55
-4	-79
-1	17
-67	-136
145	46
-102	-118
-118	120
84	62
-19	8
10	-132
-179	-36
86	82
-94	3
8	17
-37	31
-92	-5
1	-152
18	-184
39	-27
-74	12
-6	-81
-18	72
41	-11
110	-100
13	-93
1	-107
197	37
43	-133
39	-23
60	-45
42	82
131	-70
-22	8
-14	27
-9	-20
-179	-5
-60	19
55	-61
137	22
-66	154
-133	-62
50	-3
-10	-68
-183	-18
8	-35
-26	7
20	-169
-146	40
-68	-83
35	178
-79	-83
-131	-93
-4	40
157	-67
17	73
63	44
53	-114
95	24
37	79
-95	-34
98	-124
146	-173
47	116
-132	-82
-171	98
189	131
-38	-103
-29	42
29	-65
-138	-13
-30	35
29	-36
1	-176
-131	-6
58	29
124	-193
60	-14
130	-57
-119	-13
115	-40
-5	142
97	73
-101	-63
154	88
93	-71
-108	-92
93	-130
89	-197
-7	106
-28	-50
26	64
-21	32
-192	-25
-72	-3
99	50
-23	-17
145	-19
-2	-56
59	17
-145	40
32	-53
69	37
114	-38
149	52
-117	147
-154	-153
74	111
-21	8
-10	-91
-83	24
74	67
7	-77
165	-19
61	-8
-13	-57
34	-50
196	-50
-37	118
41	14
-138	-128
83	-12
-1	113
-112	25
-4	102
-46	-191
35	-169
-35	108
20	-151
-112	-26
46	42
-88	106
41	9
-120	-124
-37	-97
17	84
29	104
-65	-186
124	-82
-173	-24
-35	73
22	-66
-113	84
68	-32
-27	78
-21	-2
-26	52
32	187
21	-79
-5	89
27	-10
70	149
-96	33
-24	-68
81	13
160	-117
-43	121
107	-42
-19	-45
-38	108
-22	191
-181	95
-89	-31
54	-27
81	170
-164	5
-124	-73
-109	21
-14	31
119	0
105	73
-9	-64
-147	82
-21	-23
-56	20
113	68
8	106
-53	129
4	-62
-23	98
-21	-49
80	119
-18	42
80	23
-39	-47
-70	40
90	-160
49	-22
64	-143
14	-86
-29	-127
3	-102
78	187
-54	-51
43	-58
-35	29
-60	84
-39	107
-9	27
27	130
21	159
-41	27
-6	142
2	-156
188	-12
51	24
-36	65
-1	116
6	126
-136	-14
167	61
18	33
45	-3
2	-41
-75	-70
38	-17
-36	46
2	-6
78	-17
55	34
-110	-35
29	-20
-2	80
-160	186
-12	44
20	-33
8	-143
-121	-4
98	61
90	-93
-138	-187
53	73
-82	-16
-26	36
189	134
16	-94
-58	75
24	-45
104	20
25	-131
3	40
16	-196
78	111
-151	195
138	-135
-117	-1
-27	-144
42	-38
82	65
-99	10
-16	42
-30	-33
44	33
-85	119
-46	-119
40	-44
-118	-91
-79	-45
-74	13
-3	90
-103	-119
-37	-82
-10	25
-26	94
-113	-79
49	-75
-30	29
106	-39
85	27
8	109
-52	76
96	23
5	-15
43	84
-50	67
-73	-57
-71	-164
14	109
112	90
33	-84
34	-72
37	20
-78	63
65	-37
47	29
-39	2
22	32
-67	-59
-94	-112
19	10
-59	-74
147	-101
103	-5
-15	-74
-94	-167
-78	-7
16	-27
42	-157
-57	136
-16	-10
-65	-104
-79	113
-102	77
-110	-49
-91	61
-9	6
-153	-152
-46	33
10	-113
153	54
-35	-91
79	-95
-90	7
52	-59
82	-26
-112	18
144	-148
13	-69
-26	53
-84	-124
-4	130
110	164
-24	-31
-7	-94
-30	-93
28	1
76	-15
77	21
-82	-156
91	-42
60	68
-87	-108
31	94
24	68
9	-17
117	112
-63	-73
-96	-104
-66	-13
-29	16
25	-72
62	119
-109	173
-48	-15
-122	-80
58	69
-101	16
95	-24
-63	27
14	-113
39	174
13	30
-139	5
-31	-149
-22	-68
37	104
74	166
117	42
-58	150
-134	-11
78	28
-22	-20
-196	34
-25	11
-21	10
66	-2
-4	-131
-105	95
51	60
-183	109
101	-39
89	2
132	-43
-106	10
100	-101
-22	-60
73	128
-41	-50
8	55
