799951	2.16368
1.84495e+06	4.61216
3.43995e+06	8.78063
5.31245e+06	13.3122
7.82995e+06	20.1469
9.67745e+06	25.0973
1.36e+07	34.4105
1.5795e+07	40.2724
1.95e+07	50.5331
2.3595e+07	60.4147
3.024e+07	76.4714
3.4645e+07	87.8228
4.067e+07	103.106
4.275e+07	108.876
4.992e+07	127.58
6.14125e+07	157.532
5.832e+07	118.128
7.31025e+07	141.414
7.9e+07	153.862
