0	1.38629
1	1.38629
101	1.38624
201	1.38622
301	1.38607
401	1.38585
501	1.38535
601	1.38552
701	1.38482
801	1.38354
901	1.38453
1001	1.3846
1101	1.38481
1201	1.38439
1301	1.38388
1401	1.38489
1501	1.38537
1601	1.38552
1701	1.38522
1801	1.38548
1901	1.38552
2001	1.38582
2101	1.38575
2201	1.38582
2301	1.38546
2401	1.38533
2501	1.38572
2601	1.38543
2701	1.38563
2801	1.38589
2901	1.38543
3001	1.38568
3101	1.38587
3201	1.38602
3301	1.38563
3401	1.3854
3501	1.38429
3601	1.3837
3701	1.383
3801	1.38364
3901	1.38397
4001	1.38448
4101	1.38467
4201	1.38491
4301	1.38562
4401	1.38522
4501	1.38517
4601	1.38477
4701	1.38437
4801	1.38492
4901	1.38552
5001	1.38577
5101	1.38604
5201	1.38577
5301	1.38585
5401	1.38602
5501	1.38617
5601	1.38617
5701	1.38612
5801	1.38597
5901	1.386
6001	1.38579
6101	1.38607
6201	1.38577
6301	1.38592
6401	1.38582
6501	1.38538
6601	1.38517
6701	1.38527
6801	1.38522
6901	1.38463
7001	1.38479
7101	1.38538
7201	1.38513
7301	1.38533
7401	1.38539
7501	1.38498
7601	1.3847
7701	1.38475
7801	1.38495
7901	1.38407
8001	1.38448
8101	1.38351
8201	1.38366
8301	1.38361
8401	1.38319
8501	1.38351
8601	1.38419
8701	1.38371
8801	1.38453
8901	1.38446
9001	1.38448
9101	1.38424
9201	1.38421
9301	1.38397
9401	1.38447
9501	1.38517
9601	1.3847
9701	1.3847
9801	1.38522
9901	1.38434
10001	1.38434
10101	1.38419
10201	1.38341
10301	1.38341
10401	1.38232
10501	1.38361
10601	1.38295
10701	1.383
10801	1.38269
10901	1.38253
11001	1.38212
11101	1.38327
11201	1.38166
11301	1.38361
11401	1.38403
11501	1.38342
11601	1.38286
11701	1.38277
11801	1.38352
11901	1.38404
12001	1.38497
12101	1.38417
12201	1.38352
12301	1.38323
12401	1.38345
12501	1.38266
12601	1.38374
12701	1.38314
12801	1.38353
12901	1.38348
13001	1.3834
13101	1.38366
13201	1.3839
13301	1.3839
13401	1.3834
13501	1.38364
13601	1.38479
13701	1.38434
13801	1.38456
13901	1.38414
14001	1.38388
14101	1.38459
14201	1.38506
14301	1.38461
14401	1.38386
14501	1.38383
14601	1.38453
14701	1.38419
14801	1.38461
14901	1.3846
15001	1.38461
15101	1.38462
15201	1.38444
15301	1.38541
15401	1.38543
15501	1.38446
15601	1.38486
15701	1.3842
15801	1.38446
15901	1.38475
16001	1.38481
16101	1.38491
16201	1.38471
16301	1.3846
16401	1.3846
16501	1.3838
16601	1.38423
16701	1.38456
16801	1.38537
16901	1.38547
17001	1.38586
17101	1.38484
17201	1.38444
17301	1.38434
17401	1.38484
17501	1.38453
17601	1.38484
17701	1.38375
17801	1.38373
17901	1.384
18001	1.38366
18101	1.38366
18201	1.3846
18301	1.38425
18401	1.38332
18501	1.38308
18601	1.38288
18701	1.38337
18801	1.3838
18901	1.38296
19001	1.38228
19101	1.38252
19201	1.38252
19301	1.3828
19401	1.38293
19501	1.38276
19601	1.38295
19701	1.38298
19801	1.38393
19901	1.38453
20001	1.38453
20101	1.38361
20201	1.38366
20301	1.38419
