-19	-41
-5	-68
23	-60
-11	94
47	6
-28	-1
74	-37
25	-13
17	-4
-78	-76
41	-60
-75	36
-61	-7
-89	-27
89	8
91	-76
-50	-72
-50	15
60	-78
45	-44
66	-25
59	65
-30	-32
-53	-36
-6	-78
15	20
27	24
82	28
-74	-13
-80	33
30	-55
-38	-48
-10	24
-9	55
52	26
-7	-45
45	-46
51	-25
47	-68
7	35
57	92
-31	26
-13	37
95	48
-82	-89
-17	-89
-39	-5
-73	-59
-6	-89
-87	-85
56	27
47	-46
-47	27
-61	-84
-74	-42
91	12
-88	50
39	44
28	-81
70	13
25	-69
13	13
64	-73
20	-60
-19	-44
67	-45
-23	-61
0	-18
-11	-37
-70	-54
-42	54
0	-75
-90	-68
-53	9
9	-40
-37	-21
-22	30
-40	19
-32	74
55	-79
27	-39
48	85
-1	78
-14	-60
-47	14
71	-76
-27	22
24	-28
94	-77
51	-39
-76	-59
-33	62
-25	51
11	-83
91	-19
-45	29
-33	26
31	-50
88	-16
-7	16
-35	-53
-94	24
34	23
18	24
-56	-48
-1	-32
-43	-67
42	-9
-47	-27
27	-87
-3	28
95	-52
-28	-40
57	3
-31	8
85	-89
9	35
33	-13
49	-93
33	-38
4	-30
-66	41
-86	54
-45	31
-90	65
-74	-33
-9	93
78	-65
-46	24
67	-58
-55	32
-90	-91
-36	-70
42	-5
47	-53
-50	-2
-64	-39
49	-13
6	37
6	-9
-81	37
14	34
79	-52
-41	31
9	-54
-56	-52
60	37
6	-12
-93	-4
-52	26
-27	-81
10	24
-11	-48
-42	-36
75	12
7	56
-33	-22
-9	-44
-28	-85
-68	54
-93	83
79	32
7	-31
17	-88
-18	-67
65	21
-72	-54
6	-14
-85	59
-27	-23
-50	-10
-47	-47
85	-90
25	36
-32	-8
-86	-26
-27	67
-67	-58
83	86
71	38
-26	-74
-37	69
10	-19
-39	-29
57	-85
-29	16
-66	58
-46	-93
-88	-25
90	-30
78	57
-21	38
32	-81
26	-21
-59	11
-39	-66
94	-94
85	-29
22	71
-78	-49
31	59
-18	-45
25	-2
-69	91
-38	61
52	-49
69	86
-85	35
34	-89
34	-12
-28	61
-57	90
-58	35
-78	37
-94	3
-76	17
90	-87
-51	-12
88	-81
89	31
14	-58
-76	20
-72	-48
-91	87
-84	-41
42	87
25	-81
-70	-12
74	61
-29	-39
16	-86
86	-77
-58	79
28	-33
0	-96
15	93
89	-66
-10	89
-42	-59
15	20
82	5
22	-43
-54	-86
-15	12
-92	48
45	-37
-53	-61
94	62
66	38
59	6
-12	-29
24	-84
73	55
34	88
74	80
-13	-52
-7	-20
43	-17
-74	89
79	-18
-90	59
9	13
87	-37
66	43
8	-20
-44	-26
-54	11
10	-58
-79	-61
1	-47
28	4
65	77
-1	-61
-15	41
-16	-33
63	-3
50	75
62	84
-70	-93
-15	-25
90	47
-55	-81
-69	12
-20	-24
38	86
-69	-5
49	51
13	-83
16	-74
-79	-41
-56	7
78	1
-37	-45
-36	-91
-77	2
-41	27
95	9
-32	-11
86	-6
8	-67
80	45
-42	-35
-95	12
12	-32
52	-67
49	93
13	49
16	-34
-19	7
16	-83
13	37
-21	2
86	-11
-31	24
-83	-57
-49	30
29	-73
54	38
-94	29
55	-53
-36	-79
66	49
-35	-95
76	66
61	-84
-29	-26
-77	36
77	-8
-13	-4
29	-88
52	-40
59	22
80	28
-92	27
8	-88
-59	29
-66	-38
91	19
-87	52
36	-67
-64	-91
46	49
-59	-8
22	76
-70	-40
-6	78
54	18
80	-11
-78	12
22	-5
28	-54
18	17
-53	-77
41	-82
-76	-85
-90	11
55	-72
24	-43
54	28
91	38
-68	54
9	-42
42	90
-7	44
5	-32
-85	25
8	63
-54	46
9	-80
27	24
64	-87
-16	44
5	-57
39	46
25	53
36	12
-43	78
-48	-25
-94	54
37	67
40	69
-14	-3
-50	41
0	-37
-78	91
95	-11
-22	-73
-32	-51
-10	90
-4	86
61	-64
11	-48
32	77
42	71
-77	5
-42	45
-68	-57
-73	87
31	-13
75	86
